plot,long,lat,aspect,slope
2512,-81.590107,41.442732,71.26530457,3.42044091
2513,-81.849523,41.345612,309.5700684,2.49467444
2514,-81.443255,41.527426,13.22943878,1.35779321
2515,-81.768252,41.318019,14.97183228,10.52467155
2516,-81.544629,41.412614,176.3181458,1.26083517
2518,-81.49506,41.546459,338.8262329,0.81496865
2519,-81.815751,41.329897,154.1199036,3.51931858
2520,-81.397961,41.541543,252.9154968,5.44645166
2521,-81.834721,41.390239,236.8313751,5.62080908
2522,-81.753192,41.443703,289.8609009,19.32059479
2523,-81.622706,41.285876,73.58843231,2.61832285
2525,-81.401034,41.403844,265.0708008,6.09246969
2526,-81.822078,41.436792,66.33641052,0.61712122
2527,-81.87528,41.378922,279.1815186,3.86107802
2528,-81.676343,41.29011,70.78625488,1.43679023
2529,-81.578221,41.298381,98.92466736,31.22615242
2530,-81.875693,41.398173,174.8060913,0.86712974
2531,-81.452086,41.414266,76.21245575,1.29285765
2532,-81.70525,41.377983,53.68556213,0.48729405
2533,-81.612073,41.361477,283.4060669,12.20687866
2534,-81.683536,41.279904,142.0193024,3.84032321
2535,-81.819158,41.282921,167.2415466,3.42078805
2536,-81.417652,41.437497,170.9082794,18.98352814
2537,-81.947924,41.395388,281.4122925,1.48716223
2538,-81.505485,41.371678,243.7467804,5.78948402
2539,-81.445257,41.573494,111.803421,1.08072186
2540,-81.453514,41.424591,88.13582611,5.14897585
2541,-81.831942,41.47601,60.94506073,4.19808006
2542,-81.607568,41.355188,267.9155273,15.37693119
2543,-81.67809,41.263816,247.9859924,0.72627318
2544,-81.813703,41.281909,192.62883,1.8200295
2545,-81.445266,41.402927,82.11574554,19.433815
2546,-81.690076,41.492703,25.98814392,0.32627693
2547,-81.58196,41.434834,50.13343811,2.91896749
2548,-81.571118,41.357254,311.0540772,1.35870039
2549,-81.782172,41.282556,75.84527588,2.6362431
2550,-81.490337,41.382531,30.61930847,13.37911415
2551,-81.976453,41.4287,335.9561768,0.34648758
2552,-81.669095,41.469187,359.9841309,0.12769482
2554,-81.836591,41.325323,4.04653931,2.80769753
2555,-81.394843,41.527903,218.2069702,3.77043748
2556,-81.716195,41.281073,91.0775528,6.99695492
2557,-81.483992,41.38149,210.9043427,4.75816822
2558,-81.786444,41.378468,54.47177505,0.20207579
2559,-81.543401,41.342736,21.51329803,6.11855936
2560,-81.68061,41.212336,322.1745606,5.65801382
2561,-81.43373,41.521847,53.18375015,1.13004899
2562,-81.835949,41.488499,67.99878693,1.0127207
2563,-81.837218,41.398556,147.9743347,3.68043804
2564,-81.647016,41.442656,86.91931915,1.24786043
2565,-81.577686,41.296974,60.0389061,0.69007921
2566,-81.507984,41.363499,303.8530884,0.81862688
2567,-81.410324,41.449273,86.69649506,17.62015152
2568,-81.462561,41.425527,68.68696594,1.28662646
2569,-81.82271,41.478191,228.2116394,26.83151245
2570,-81.554764,41.327828,266.5699463,11.51257896
2571,-81.709846,41.263511,37.86637497,0.81635123
2572,-81.932387,41.483743,94.40281677,0.89967602
2573,-81.41812,41.405262,93.059021,6.00030184
2574,-81.687349,41.485121,322.322052,13.51325989
2575,-81.579751,41.376875,232.0283814,6.21001768
2576,-81.795271,41.336993,359.5751648,2.93351579
2577,-81.766389,41.293651,28.68379974,1.71828806
2578,-81.474087,41.398086,168.6766052,0.36271936
2579,-81.963211,41.436327,74.0496521,0.91383857
2580,-81.64373,41.416854,24.37599182,2.08450484
2581,-81.705683,41.20191,223.9169159,6.41594696
2582,-81.532562,41.568826,261.4238892,6.15684319
2583,-81.808917,41.371488,160.3154907,5.33238268
2584,-81.389664,41.535358,344.367157,4.46270895
2585,-81.854802,41.381062,322.0752564,1.3465656
2586,-81.527597,41.377639,112.8608093,1.01250315
2587,-81.761398,41.405126,125.8932037,1.8471626
2588,-81.532101,41.338678,183.3667297,7.44773674
2589,-81.680457,41.221818,252.1955261,2.48082662
2590,-81.439178,41.518525,350.6299439,0.94162035
2591,-81.850795,41.438811,87.06627655,1.29714477
2592,-81.85248,41.396307,350.4594116,0.85452908
2593,-81.704727,41.287811,299.091919,8.83845901
2594,-81.687111,41.371227,248.6529236,7.27045536
2595,-81.545341,41.34734,344.5362549,5.56703138
2596,-81.389396,41.437601,291.1799316,7.75542402
2597,-81.447276,41.409651,58.62656403,1.17969084
2598,-81.600066,41.445503,303.6907959,1.06542146
2599,-81.557766,41.342541,186.1989899,3.95892549
2600,-81.697355,41.282579,196.3076782,1.9779259
2601,-81.966275,41.439253,187.4223023,0.57562774
2602,-81.424181,41.403846,112.2105026,2.03495407
2603,-81.674245,41.468124,355.0582886,1.68970299
2604,-81.552517,41.394395,304.7429199,4.44800043
2605,-81.797884,41.326214,121.765213,0.20678371
2606,-81.44984,41.533899,359.1687927,2.4775753
2607,-81.764908,41.311533,99.9932785,6.80668879
2608,-81.472435,41.393321,345.2411499,2.0050931
2609,-81.678955,41.198634,55.46642685,5.11545992
2610,-81.511759,41.559981,17.07224274,8.03419113
2611,-81.823241,41.370704,246.585083,0.69216853
2612,-81.414662,41.548309,126.5511932,2.8425591
2613,-81.842902,41.388928,55.4072876,3.76433229
2614,-81.764336,41.4198,54.09445953,0.79598713
2615,-81.564034,41.281623,49.4214592,4.45349836
2617,-81.45705,41.525449,72.57305908,2.60977745
2618,-81.845821,41.452149,113.3987732,2.20057893
2619,-81.87341,41.398272,159.0385437,1.579638
2620,-81.692135,41.2704,201.0211792,1.26496267
2621,-81.701866,41.366265,43.35802078,2.38292885
2622,-81.897632,41.417347,255.8853455,1.41051006
2623,-81.544929,41.352531,328.8789368,7.69245481
2624,-81.40494,41.438022,172.0191956,5.50526142
2625,-81.429415,41.404839,237.4598999,2.31974554
2626,-81.579041,41.439255,279.098999,0.43796206
2627,-81.554589,41.343308,222.8390503,1.78439724
2628,-81.755411,41.316712,359.576294,7.12507153
2629,-81.968444,41.397831,172.9120331,11.6686964
2630,-81.698141,41.49119,264.1787109,13.34079456
2631,-81.570011,41.398414,341.969635,2.42984152
2632,-81.826388,41.342077,97.68743134,3.89384437
2633,-81.403508,41.546746,318.6265869,32.94684219
2634,-81.790295,41.287301,344.3870239,2.42606711
2635,-81.483407,41.388881,146.2308044,13.92681122
2636,-81.713946,41.377587,358.2195435,3.72197485
2638,-81.678792,41.193342,290.9596863,20.29009056
2639,-81.401282,41.522305,212.7464294,3.11659765
2640,-81.417724,41.541994,88.34768677,13.91306973
2641,-81.858859,41.381336,217.2322388,2.15241313
2642,-81.76301,41.433184,286.8634033,0.16720712
2643,-81.579977,41.306797,144.5518646,2.7228713
2644,-81.440361,41.559099,14.84003448,0.84306043
2645,-81.455835,41.412828,95.1957016,1.29233086
2646,-81.833345,41.483409,349.9454956,2.47115469
2647,-81.604354,41.360057,163.7548981,0.94961238
2648,-81.685951,41.281415,6.37941742,7.1989069
2649,-81.707697,41.371083,165.3771362,1.87906754
2650,-81.941675,41.40208,180.191803,3.29377985
2651,-81.707454,41.358735,237.0733643,2.41062903
2653,-81.690558,41.239396,78.73709106,6.57260656
2654,-81.442016,41.548722,16.19390106,0.2287063
2655,-81.81475,41.471227,145.1616516,4.08958626
2656,-81.853444,41.411378,329.3502808,2.46306133
2657,-81.678273,41.25822,50.38811874,6.44291878
2658,-81.520989,41.356973,46.91392517,8.01010227
2659,-81.434218,41.399411,321.0015869,12.25537872
2660,-81.432014,41.411279,102.2532959,6.50084496
2661,-81.825046,41.395119,94.19065094,3.59382272
2662,-81.556292,41.351798,46.13188553,6.09448481
2663,-81.613874,41.298386,118.4176102,21.0524826
2664,-81.97185,41.425389,166.7894898,7.26606655
2665,-81.389153,41.423481,243.4393158,1.7012645
2666,-81.669996,41.474384,266.2106934,5.19943237
2667,-81.631597,41.409524,207.8002014,1.13412189
2668,-81.840495,41.325847,241.1421051,0.82630521
2669,-81.740182,41.304495,241.1654816,14.35550308
2670,-81.483762,41.386058,171.2727051,12.3752346
2671,-81.939374,41.409397,2.41159058,1.70295894
2672,-81.670062,41.423199,291.4768677,7.78343344
2673,-81.687086,41.2247,145.9210205,5.85945368
2674,-81.433492,41.521129,190.2541657,5.26902056
2675,-81.742366,41.32358,302.6037598,5.59895611
2676,-81.415165,41.526568,317.0306397,26.33706474
2677,-81.535068,41.389782,274.1357422,3.02185607
2678,-81.642845,41.438622,174.2881165,0.57581908
2679,-81.509617,41.354104,257.3227234,3.07341361
2680,-81.732803,41.208765,308.7867127,38.32963181
2682,-81.430777,41.545756,174.9915466,15.04122257
2683,-81.82861,41.425249,183.8580322,5.23450661
2684,-81.843549,41.406082,47.86523819,0.81052732
2685,-81.698819,41.261649,83.08507538,4.39191055
2686,-81.518862,41.353635,73.18690491,6.003088
2687,-81.409833,41.406283,105.8093872,1.29201257
2688,-81.42946,41.419162,130.0917511,3.80400681
2689,-81.571675,41.385887,337.1392212,2.98444796
2690,-81.59098,41.355146,224.2963104,0.83489937
2691,-81.599814,41.294351,157.3982849,6.43971109
2693,-81.400002,41.431958,69.99610138,2.94834733
2694,-81.635268,41.4063,8.88977814,22.90224457
2695,-81.595932,41.429782,50.59965515,5.33792114
2696,-81.811914,41.369553,153.7154083,0.70742697
2697,-81.38886,41.537878,248.2686157,2.68371391
2698,-81.738604,41.309381,313.036377,7.98690605
2699,-81.526819,41.375202,124.213028,0.88903928
2701,-81.445419,41.522592,117.5367737,15.18919659
2702,-81.733477,41.313719,256.0177612,2.60306191
2703,-81.386176,41.430384,194.0296936,0.89962041
2704,-81.857951,41.405071,149.3348236,0.92373461
2705,-81.638477,41.441505,64.34288025,2.04650211
2706,-81.680668,41.364238,286.0803223,2.57498765
2707,-81.546876,41.346101,312.7863159,1.6330024
2708,-81.723587,41.193551,294.7933655,3.10542583
2710,-81.4432,41.405737,136.0632629,2.67287278
2711,-81.816155,41.431705,345.9946289,0.52669007
2712,-81.586113,41.322416,15.65876007,4.45328379
2713,-81.836812,41.424107,116.8727112,0.67922795
2714,-81.714035,41.279829,287.5296021,2.35636163
2715,-81.514102,41.366682,326.8551636,2.18724418
2716,-81.424313,41.4072,350.9555054,4.13404942
2717,-81.443605,41.422356,12.12266541,2.9704268
2718,-81.555741,41.3955,247.862381,7.40697575
2719,-81.557905,41.36739,219.4230499,6.85457897
2720,-81.765034,41.300856,129.3156586,4.46743441
2721,-81.963533,41.408081,174.8357239,2.5492909
2722,-81.644817,41.433035,257.7968445,0.55082899
2723,-81.59435,41.419425,292.0865784,11.63326931
2724,-81.833503,41.373437,48.94440842,2.75334072
2725,-81.408505,41.543152,306.000946,10.10510349
2726,-81.718059,41.300906,334.4668274,2.04738784
2727,-81.516401,41.374194,104.9838333,0.85847348
2728,-81.759197,41.405713,64.2322998,1.46320045
2730,-81.700944,41.24915,115.4673843,2.6635859
2731,-81.45843,41.515695,271.3179932,4.76570415
2732,-81.473683,41.420178,234.9330444,6.01378441
2733,-81.875195,41.406028,109.3873444,1.32878888
2734,-81.664469,41.440723,17.91256714,6.89366865
2735,-81.70631,41.364512,68.37371063,1.54672217
2736,-81.535551,41.351384,336.1534424,9.33845329
2737,-81.537216,41.555581,205.7354431,1.66075683
2738,-81.434215,41.404844,153.5295715,6.42335224
2739,-81.833105,41.419766,178.8932495,10.56566811
2740,-81.558498,41.348312,185.6608734,5.87092447
2741,-81.705337,41.274154,84.30375671,2.75750637
2742,-81.9648,41.403331,22.29631805,0.09057066
2743,-81.404433,41.423499,160.007721,18.48085022
2744,-81.41559,41.402378,2.06769562,10.10808849
2745,-81.557151,41.385994,274.6188965,0.61689395
2746,-81.569308,41.361422,276.8970337,2.19585776
2747,-81.794533,41.291674,10.25648499,1.50744367
2748,-81.476467,41.384345,317.231842,3.64144468
2749,-81.952627,41.423161,201.5904541,2.08493662
2750,-81.632554,41.431477,147.2953491,3.19423461
2751,-81.692288,41.206025,32.06603241,5.59385777
2752,-81.827654,41.35892,115.4983597,5.19014168
2753,-81.412017,41.533478,337.7371826,2.83834291
2754,-81.728891,41.302519,139.7846222,2.56174064
2755,-81.542988,41.394736,330.6677551,5.5366559
2756,-81.762039,41.422431,75.3249054,0.62899745
2757,-81.433608,41.556957,38.73163986,3.50325727
2759,-81.455989,41.525054,338.571991,0.74666005
2760,-81.826594,41.488828,61.77011871,1.89122117
2761,-81.863608,41.414429,288.9215698,4.26170874
2762,-81.653277,41.450318,236.2920075,1.29681277
2763,-81.679398,41.353197,293.3091431,2.83216
2764,-81.686899,41.446516,188.6491089,2.17923546
2765,-81.617067,41.437285,51.18961716,5.57857037
2766,-81.702906,41.235813,297.4572754,2.48422146
2767,-81.438301,41.544349,75.25839233,1.48624551
2768,-81.767484,41.330182,257.1690979,1.49439359
2769,-81.534134,41.420521,189.463974,4.42274475
2770,-81.843618,41.415793,144.4717712,0.32368511
2771,-81.521965,41.35368,45,1.29601681
2773,-81.525563,41.54038,147.0962219,8.14602089
2774,-81.433403,41.529068,42.96110535,6.31599331
2775,-81.825948,41.392253,280.4250488,3.41533375
2776,-81.862204,41.431838,30.25356674,2.02970791
2777,-81.631998,41.310003,65.49842072,7.54884481
2778,-81.544436,41.367754,332.0211792,1.01619864
2779,-81.394397,41.418512,236.6077576,33.34779358
2780,-81.808307,41.444898,85.06025696,2.20504045
2781,-81.607249,41.423793,64.4556427,2.13059473
2782,-81.581476,41.359196,24.65310669,1.82983553
2783,-81.574956,41.273326,266.2362671,25.08758736
2784,-81.938643,41.416719,76.87985992,1.03279281
2785,-81.414703,41.429453,155.8581238,41.0629921
2786,-81.672601,41.434334,357.1242065,20.24263573
2787,-81.550737,41.584179,320.5622559,3.51945448
2788,-81.749094,41.322055,240.9072876,4.46548557
2789,-81.41973,41.537331,308.8252564,8.70751762
2790,-81.820319,41.288169,294.076294,0.76784432
2791,-81.536976,41.389463,247.8440857,33.29464722
2792,-81.694382,41.445979,93.79901123,23.14838982
2793,-81.728328,41.197187,29.0558033,3.24077415
2795,-81.836026,41.373602,2.25737762,5.28890371
2796,-81.435651,41.545863,87.24436951,7.79718924
2797,-81.534976,41.418788,295.7205811,1.81372321
2798,-81.840616,41.411928,300.951416,0.24643369
2799,-81.511866,41.364202,299.9900513,4.53900814
2801,-81.521011,41.555792,346.8730774,0.56404966
2802,-81.437863,41.422833,80.40859985,3.0787394
2803,-81.817329,41.394776,301.0470886,1.00212383
2804,-81.752423,41.439766,225.1856079,1.39357197
2805,-81.606088,41.291373,86.26320648,13.38747597
2806,-81.543316,41.360663,340.3078308,6.35263205
2807,-81.405287,41.427653,169.1454773,4.15329504
2808,-81.807172,41.463407,226.4996948,0.14553273
2809,-81.599213,41.432302,357.256958,0.5730437
2810,-81.595829,41.340952,253.1301422,1.0159719
2811,-81.723087,41.296918,102.5190353,0.9816075
2812,-81.92411,41.409023,265.8658447,1.82017231
2813,-81.683678,41.383674,270.6256714,1.86386037
2814,-81.710036,41.497272,1.29933167,19.59600067
2815,-81.731743,41.320348,35.18471909,0.21838783
2816,-81.386859,41.414539,14.15517426,8.68392849
2817,-81.807067,41.289042,342.7941589,0.95632368
2818,-81.420034,41.447506,89.09156036,1.61235917
2819,-81.669567,41.450913,43.8756218,1.09458172
2820,-81.683584,41.456529,269.2154541,8.77662754
2821,-81.735135,41.19946,117.2226715,5.02871275
2823,-81.84935,41.362239,7.66573334,9.58441734
2824,-81.455236,41.545217,96.4589386,1.0455637
2825,-81.829475,41.428958,82.75294495,1.71924388
2826,-81.849943,41.421552,342.6760254,1.73035836
2827,-81.515629,41.366263,280.6125488,1.70536876
2828,-81.499678,41.541343,317.0609741,3.81055379
2829,-81.446866,41.418684,23.37342072,0.8664366
2830,-81.827327,41.382675,47.74797821,1.26534235
2831,-81.556468,41.362745,152.3596191,0.53286022
2832,-81.624303,41.297026,62.28873062,2.65271449
2833,-81.933326,41.423237,124.7953033,3.04448795
2834,-81.389559,41.411659,325.6252747,2.08225584
2835,-81.816303,41.446426,216.1596985,1.66031098
2836,-81.60252,41.418676,35.87757111,6.42085123
2837,-81.683571,41.291301,275.4974365,0.56373018
2838,-81.715659,41.30257,347.6068115,14.66088581
2839,-81.528878,41.402756,67.13376617,1.3759737
2840,-81.899995,41.396232,128.107544,27.47412682
2841,-81.70145,41.376205,264.5533752,1.00040197
2842,-81.695839,41.239009,277.0270996,1.05323887
2843,-81.752455,41.334157,254.5997162,3.56473637
2844,-81.482933,41.412679,147.3969116,2.12570286
2845,-81.81252,41.304971,341.5596619,2.85457659
2846,-81.419057,41.43868,48.49881363,6.94855738
2847,-81.663833,41.448841,216.9526062,5.92906761
2849,-81.519428,41.529847,114.2020569,2.10035896
2850,-81.865386,41.3698,196.0068359,1.16072845
2851,-81.433844,41.538085,13.16674042,6.55901575
2852,-81.822125,41.41594,137.2928467,0.48638663
2853,-81.866043,41.422383,87.50780487,0.2287063
2855,-81.522241,41.360466,265.2833557,2.23054147
2856,-81.398459,41.421328,73.34856415,7.6689806
2857,-81.826829,41.45445,354.6022949,1.84677255
2858,-81.801666,41.380422,217.1702118,2.52172112
2859,-81.583361,41.366602,265.5360107,22.02347946
2860,-81.597918,41.276902,145.3278198,14.99428272
2861,-81.940036,41.425851,266.8557129,0.6969322
2862,-81.400091,41.416854,55.34881592,16.9946537
2863,-81.654921,41.421961,37.21521378,15.71115589
2864,-81.552951,41.592021,232.3811035,1.0133146
2865,-81.75369,41.31621,277.4733276,5.52118015
2866,-81.689786,41.286197,56.04774857,2.31926274
2867,-81.726153,41.311444,63.24773788,3.16759777
2868,-81.546821,41.395636,127.1738129,2.57517385
2869,-81.896152,41.424869,315,0.2287063
2870,-81.624287,41.452866,308.6591797,1.70176435
2871,-81.678426,41.248262,136.1523438,10.96717167
2872,-81.436133,41.551889,240.942749,0.47442681
2873,-81.790368,41.317918,181.1297607,1.17743742
2874,-81.475925,41.414698,279.2380066,0.61887497
2875,-81.419382,41.457198,83.87437439,2.43064046
2876,-81.69267,41.456954,199.4600525,13.10058308
2877,-81.675525,41.444544,211.8545227,2.99676299
2878,-81.686822,41.351593,282.0995483,6.53288746
2879,-81.692199,41.246182,261.9421387,26.61992455
2880,-81.434599,41.55495,51.18309784,1.41312146
2881,-81.847608,41.411171,126.5800705,0.32417965
2882,-81.522255,41.344747,249.4932861,1.08149993
2884,-81.512705,41.530017,279.5380859,0.92490566
2885,-81.444029,41.414309,30.40285492,1.17969084
2886,-81.831951,41.40781,321.8000488,13.14170074
2888,-81.401689,41.423524,62.76634216,12.60245895
2889,-81.833329,41.455131,139.6539154,2.01074243
2890,-81.611569,41.421889,10.03291321,1.52481639
2891,-81.571754,41.370078,272.6913147,4.65337658
2892,-81.943179,41.425134,251.2216492,0.86977339
2893,-81.657582,41.431763,264.8567505,3.49386811
2894,-81.749805,41.320768,219.6393433,28.67102242
2895,-81.425889,41.52624,356.7017517,1.60403049
2896,-81.819406,41.304389,266.7185669,1.61256397
2897,-81.536093,41.402358,157.4365082,0.52802128
2900,-81.703659,41.231357,202.3624115,4.35894108
2901,-81.439442,41.545734,88.37120056,6.59910727
2902,-81.854521,41.417276,267.4338989,0.4943212
2903,-81.517846,41.345022,329.8243103,5.49356985
2904,-81.430605,41.427556,352.2864685,6.50647116
2905,-81.828178,41.401832,171.3780823,0.20276815
2906,-81.589169,41.344036,204.2904205,21.74222565
2907,-81.60475,41.28545,16.28703308,4.48824549
2908,-81.403036,41.42964,115.8788071,7.1138525
2909,-81.609813,41.433828,11.94986725,15.13371563
2910,-81.58962,41.360855,217.1837463,1.87885451
2911,-81.753496,41.305256,232.0057221,1.48924935
2912,-81.93455,41.412147,258.6981201,3.88511419
2913,-81.690834,41.395673,300.9631958,3.14145517
2914,-81.737596,41.32074,179.9975281,3.1415472
2915,-81.424857,41.535812,291.5496826,1.07262218
2916,-81.417168,41.443129,85.0147171,0.97954327
2917,-81.649738,41.445446,264.9404907,22.41283989
2918,-81.722995,41.201091,73.08615112,4.07993269
2920,-81.452949,41.553636,140.500473,2.91935468
2921,-81.818216,41.427404,18.72329712,2.89115071
2922,-81.847562,41.429075,309.6851807,3.97406626
2923,-81.51691,41.36163,270.8081665,5.30709505
2924,-81.442403,41.420459,34.57505798,2.47030425
2925,-81.581265,41.348601,129.8300476,2.27611756
2926,-81.596786,41.282882,11.2066803,23.32846832
2927,-81.976235,41.417486,194.6992493,0.48967406
2928,-81.392239,41.417002,186.046936,2.40800428
2929,-81.633839,41.423217,275.8084717,5.65347433
2930,-81.596467,41.4068,14.88178253,1.81146908
2931,-81.722774,41.285727,127.5244904,1.7716223
2932,-81.529349,41.38699,165.1665039,7.41659546
2933,-81.877493,41.388905,33.04310226,4.03345966
2934,-81.6995,41.390896,171.3868713,0.85175574
2935,-81.694099,41.233854,52.12527847,6.6661129
2936,-81.734042,41.326795,104.721199,4.0045414
2937,-81.473067,41.422772,209.003418,32.822258
2938,-81.653224,41.452255,211.5473328,38.60643768
2939,-81.735742,41.212725,88.18833923,3.60687017
2940,-81.502264,41.524263,198.9820862,1.95740902
2941,-81.833718,41.432989,195.9850769,2.09058499
2942,-81.839178,41.43312,267.0729981,37.64060593
2943,-81.695743,41.273527,54.45812225,0.51295578
2944,-81.527564,41.367109,27.81375504,0.47442681
2945,-81.39669,41.430461,85.97261047,2.39559579
2946,-81.423196,41.40044,18.58126068,3.12480426
2947,-81.552144,41.358366,261.638092,4.17841244
2948,-81.950297,41.435843,324.789978,1.04126036
2949,-81.648339,41.423522,238.5296478,2.10962224
2950,-81.630514,41.396171,204.8205872,1.01528096
2951,-81.820709,41.358111,210.2210693,0.18102977
2952,-81.723176,41.310085,80.84492493,10.22882843
2953,-81.543448,41.402312,310.0299072,4.30740929
2954,-81.676659,41.239742,168.1871185,1.960302
2955,-81.452471,41.515858,63.29777527,1.34101021
2956,-81.776702,41.328358,12.05751038,2.05741096
2957,-81.481786,41.41081,220.4855804,10.45705414
2958,-81.863511,41.411896,57.87744141,0.51240844
2959,-81.659943,41.44261,135.0317993,0.20678371
2960,-81.417778,41.451697,301.6171875,4.74744081
2961,-81.682378,41.439792,112.3449478,2.52486014
2962,-81.624883,41.444473,298.0410767,60.2868576
2963,-81.787876,41.327532,134.1149597,0.57300866
2964,-81.473461,41.404113,23.98265076,2.5606389
2966,-81.517551,41.540588,51.10206985,4.39968109
2967,-81.866306,41.372614,49.92999649,2.49487519
2968,-81.442059,41.535663,16.66600037,3.75383115
2969,-81.866617,41.436668,222.6116333,0.51217389
2970,-81.534455,41.360499,313.6555786,1.53329492
2971,-81.536724,41.562208,238.2613983,1.75859451
2972,-81.834159,41.460119,223.5527496,0.77080131
2973,-81.807315,41.376069,267.7144165,3.63527894
2974,-81.576536,41.367222,169.7748108,23.19907951
2975,-81.608245,41.28111,88.38581848,0.48692429
2976,-81.421751,41.425141,68.38198853,0.05735171
2977,-81.562937,41.575887,176.8365173,3.24671197
2978,-81.697769,41.288966,55.55937958,3.02237892
2979,-81.822852,41.311732,205.5836334,0.41684711
2980,-81.87765,41.409586,291.4081726,0.88829452
2981,-81.677822,41.43683,258.8562622,0.16221476
2982,-81.595518,41.440131,336.7456055,27.92717361
2983,-81.85172,41.368036,214.2459106,2.06695962
2984,-81.78418,41.330952,236.3135986,0.48977637
2985,-81.52826,41.408754,243.9601593,2.45508838
2987,-81.524696,41.54691,238.8961945,1.23194551
2988,-81.457438,41.529661,21.16062927,4.46523666
2989,-81.818262,41.399645,116.8553619,2.99656272
2990,-81.727394,41.490515,339.3006592,9.17710495
2991,-81.539296,41.3681,10.40200806,10.44976807
2992,-81.812021,41.442585,224.0898285,2.05620384
2993,-81.624417,41.318806,95.73120117,2.32361197
2994,-81.589317,41.271091,126.3793945,6.70828533
2995,-81.926486,41.41502,27.93742371,0.9458788
2996,-81.407922,41.425381,341.565155,17.87915421
2997,-81.682884,41.379704,154.8190308,0.92447245
2998,-81.554144,41.569701,284.9532776,4.97365665
2999,-81.800201,41.287735,25.33659363,4.2702589
3000,-81.41253,41.444682,43.30354691,17.65875626
3001,-81.881861,41.424531,90,2.2273581
3002,-81.672823,41.450956,70.76865387,0.21838783
3003,-81.835499,41.364444,183.2391968,1.05650258
3004,-81.450219,41.545426,336.0001831,3.51111484
3005,-81.769946,41.328349,5.94548798,0.73030007
3006,-81.547786,41.406877,348.9727783,1.10575128
3008,-81.502864,41.550615,293.0259399,4.64545107
3009,-81.823208,41.379181,23.57431793,5.76930952
3010,-81.719661,41.442561,352.9281616,2.51736164
3011,-81.59861,41.2849,34.28875732,10.04120255
3012,-81.524302,41.342367,284.2994385,1.05163395
3013,-81.394249,41.415916,248.5446777,3.44540215
3014,-81.828001,41.438974,141.1150665,1.34649122
3015,-81.603574,41.325574,191.3032074,0.99312085
3016,-81.876748,41.382964,136.2702637,2.24009109
3017,-81.462199,41.412561,229.37117,7.05410099
3018,-81.70423,41.395676,82.518013,2.72674203
3019,-81.699818,41.502663,41.16726685,3.67381191
3020,-81.729008,41.327691,140.8291016,3.53937912
3021,-81.814959,41.310356,346.6357727,4.77316046
3022,-81.419691,41.444106,258.0830689,4.86084175
3023,-81.687104,41.461864,156.0275879,0.36423746
3024,-81.742928,41.213782,118.5956116,1.07684708
3025,-81.850518,41.357947,145.8141174,25.00016785
3026,-81.442206,41.530275,326.6339722,2.57691383
3027,-81.532345,41.406186,259.5196533,0.25947618
3028,-81.859529,41.425432,56.49231339,2.7203989
3029,-81.52779,41.370511,348.4786987,2.10262632
3031,-81.492786,41.538021,308.1506043,0.2459459
3032,-81.806908,41.393715,275.1069946,3.43539715
3033,-81.616244,41.288995,122.8697586,3.99799252
3034,-81.407654,41.405204,69.08781433,10.85237789
3035,-81.815727,41.439707,36.87263489,1.7932719
3036,-81.631137,41.403678,195.9429321,2.14622402
3037,-81.693088,41.295037,295.8444214,1.25017166
3038,-81.892788,41.399059,204.5107422,1.78237057
3039,-81.70126,41.382581,225,0.52695626
3040,-81.784543,41.321605,141.3401947,1.26160634
3041,-81.482799,41.4055,73.97413635,1.27174151
3043,-81.410608,41.45737,115.78125,42.41191483
3044,-81.501084,41.37029,31.67470551,1.92113245
3045,-81.42339,41.453719,86.54537964,8.33555031
3046,-81.452767,41.427243,136.3337402,1.38653648
3047,-81.603478,41.346583,45.74934769,23.25692368
3048,-81.808001,41.282601,123.1099548,1.67839563
3049,-81.681327,41.48756,270,0.25593567
3050,-81.590061,41.415321,320.6073608,1.86352754
3051,-81.818552,41.316595,139.1908264,10.58963203
3052,-81.795423,41.280509,34.60684204,5.50261354
3053,-81.500899,41.377736,35.3075943,10.26082993
3055,-81.53914,41.561987,28.71915817,31.69248009
3056,-81.39746,41.537097,196.2699738,2.16006303
3057,-81.810978,41.385951,348.4401245,2.86771798
3058,-81.783893,41.381793,291.9262085,2.53392363
3059,-81.543966,41.338235,270.9711304,3.03830981
3060,-81.860154,41.438724,190.6893616,0.20257038
3061,-81.836622,41.402284,168.6362305,0.12824216
3062,-81.706044,41.291727,93.63735199,2.47841477
3063,-81.634316,41.316896,67.89149475,17.22851181
3064,-81.876942,41.420842,344.3166199,0.92568576
3065,-81.40597,41.461547,208.0708771,2.26611519
3066,-81.466287,41.419211,206.0297241,2.3504355
3067,-81.602985,41.443272,109.7984772,0.86977339
3068,-81.562333,41.334973,275.7813721,1.89086139
3069,-81.79191,41.331758,174.3671265,2.40508604
3070,-81.936762,41.481849,105.8871079,1.35372794
3071,-81.676843,41.480653,346.3771057,0.79568511
3072,-81.797359,41.336211,300.1739502,2.14614487
3073,-81.458303,41.526416,57.00931931,0.28675628
3074,-81.785389,41.301648,250.5530853,5.06719875
3075,-81.485691,41.403379,265.7357788,22.08506203
3076,-81.695501,41.199228,352.1090088,2.91850972
3077,-81.523242,41.564411,271.126709,1.05407107
3078,-81.854623,41.377702,338.4036255,0.89198846
3079,-81.769243,41.403943,63.43393707,4.00515318
3080,-81.572489,41.280316,155.7648926,10.76113224
