plot,month,year,SPCODE,species.name,cover.mn
1132,June,2011,ACESAR,Acer_saccharum,22.5
1132,June,2011,ACTALB,Actaea_alba,0.5
1132,June,2011,ALLPET,ALLIARIA_PETIOLATA,0.5
1132,June,2011,ARALAE,Arabis_laevigata,0.25
1132,June,2011,ARARAC,Aralia_racemosa,0.005
1132,June,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.5
1132,June,2011,ASACAN,Asarum_canadense,0.5
1132,June,2011,ASTER,Aster_sp.,0.5
1132,June,2011,BERTHU,BERBERIS_THUNBERGII,0.75
1132,June,2011,BETALL,Betula_alleghaniensis,17.5
1132,June,2011,CARDIP,Cardamine_diphylla,0.01
1132,June,2011,CARCOR,Carya_cordiformis,3.75
1132,June,2011,CIRLUT,Circaea_lutetiana,0.25
1132,June,2011,CONAME,Conopholis_americana,0.25
1132,June,2011,CRYCAN,Cryptotaenia_canadensis,0.75
1132,June,2011,DRYCAR,Dryopteris_carthusiana,0.005
1132,June,2011,DRYMAR,Dryopteris_marginalis,2
1132,June,2011,ELYHYS,Elymus_hystrix,0.25
1132,June,2011,EPIHEL,EPIPACTIS_HELLEBORINE,0.01
1132,June,2011,EREHIE,Erechtites_hieracifolia,0.005
1132,June,2011,EUOOBO,Euonymus_obovatus,0.5
1132,June,2011,EUPRUG,Eupatorium_rugosum,1
1132,June,2011,FAGGRA,Fagus_grandifolia,3.5
1132,June,2011,FRAXIN,Fraxinus_sp.,0.5
1132,June,2011,HACVIR,Hackelia_virginiana,0.01
1132,June,2011,HAMVIR,Hamamelis_virginiana,12.5
1132,June,2011,HESMAT,HESPERIS_MATRONALIS,1
1132,June,2011,IMPPAL,Impatiens_pallida,0.5
1132,June,2011,LIGVUL,LIGUSTRUM_VULGARE,1
1132,June,2011,LINBEN,Lindera_benzoin,1
1132,June,2011,LONMAA,LONICERA_MAACKII,0.005
1132,June,2011,LONMOR,Lonicera_morrowii,0.005
1132,June,2011,MAICAN,Maianthemum_canadense,0.25
1132,June,2011,MAIRAC,Maianthemum_racemosum,0.25
1132,June,2011,MOSS,Moss_sp.,0.01
1132,June,2011,OSMOCL,Osmorhiza_claytonii,0.005
1132,June,2011,PARQUI,Parthenocissus_quinquefolia,0.5
1132,June,2011,POAALS,Poa_alsodes,0.5
1132,June,2011,POLPUB,Polygonatum_pubescens,1
1132,June,2011,POLACR,Polystichum_acrostichoides,0.005
1132,June,2011,PRENAN,Prenanthes_sp.,0.005
1132,June,2011,QUERUB,Quercus_rubra,8.75
1132,June,2011,QUERCU,Quercus_sp.,0.01
1132,June,2011,RANABO,Ranunculus_abortivus,0.5
1132,June,2011,RANHIS,Ranunculus_hispidus,0.005
1132,June,2011,ROSMUL,Rosa_multiflora,0.005
1132,June,2011,RUBUS,Rubus_sp.,0.005
1132,June,2011,SANCAN,Sanguinaria_canadensis,0.5
1132,June,2011,SANICU,Sanicula_sp.,0.005
1132,June,2011,SLMDUL,Solanum_dulcamara,0.005
1132,June,2011,SOLCAE,Solidago_caesia,0.5
1132,June,2011,SOLFLE,Solidago_flexicaulis,0.01
1132,June,2011,TIACOR,Tiarella_cordifolia,0.005
1132,June,2011,TILAME,Tilia_americana,3.755
1132,June,2011,TOXRAD,Toxicodendron_radicans,0.255
1132,June,2011,TSUCAN,Tsuga_canadensis,20.5
1132,June,2011,ULMUS,Ulmus_sp.,0.255
1132,June,2011,NA,Unknown_pteridophyte,0.005
1132,June,2011,VIBACE,Viburnum_acerifolium,0.25
1132,June,2011,VINMIN,Vinca_minor,0.75
1132,June,2011,VITAES,Vitis_aestivalis,0.75
1134,June,2011,ACERUB,Acer_rubrum,40
1134,June,2011,AJUREP,Ajuga_reptans,0.25
1134,June,2011,ALLPET,ALLIARIA_PETIOLATA,0.0025
1134,June,2011,AMELAN,Amelanchier_sp.,0.0025
1134,June,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.5
1134,June,2011,ASTER,Aster_sp.,0.255
1134,June,2011,CXSWAN,Carex_swanii,0.3775
1134,June,2011,CARCOR,Carya_cordiformis,0.0025
1134,June,2011,CELORB,Celastrus_orbiculatus,8.75
1134,June,2011,CIRLUT,Circaea_lutetiana,0.2525
1134,June,2011,EREHIE,Erechtites_hieracifolia,0.0025
1134,June,2011,EUOFOR,EUONYMUS_FORTUNEI,0.875
1134,June,2011,FRAXIN,Fraxinus_sp.,2
1134,June,2011,FRAXIN,Fraxinus_sp.,0.375
1134,June,2011,GERROB,Geranium_robertianum,0.0025
1134,June,2011,GEUCAN,Geum_canadense,0.125
1134,June,2011,HOLLAN,holcus_lanatus,0.0025
1134,June,2011,ILEOPA,Ilex_opaca,0.375
1134,June,2011,IMPATI,Impatiens_sp.,0.25
1134,June,2011,LIGVUL,LIGUSTRUM_VULGARE,0.125
1134,June,2011,LINBEN,Lindera_benzoin,0.0025
1134,June,2011,LONJAP,LONICERA_JAPONICA,1
1134,June,2011,LONMOR,Lonicera_morrowii,1.1275
1134,June,2011,MOSS,Moss_Sp.,0.01
1134,June,2011,NYSSYL,Nyssa_sylvatica,0.375
1134,June,2011,OXALIS,oxalis_sp.,0.0025
1134,June,2011,PARQUI,Parthenocissus_quinquefolia,0.125
1134,June,2011,PICABI,Picea_abies,18.75
1134,June,2011,POATRI,Poa_trivialis,0.125
1134,June,2011,POTSIM,Potentilla_simplex,0.13
1134,June,2011,PRUSER,Prunus_serotina,0.5
1134,June,2011,PYRUS,Pyrus_sp.,0.0025
1134,June,2011,QUEPAL,Quercus_palustris,7.125
1134,June,2011,QUERCU,Quercus_sp.,0.0075
1134,June,2011,RHAFRA,RHAMNUS_FRANGULA,0.255
1134,June,2011,ROSMUL,Rosa_multiflora,0.0075
1134,June,2011,RUBHIS,Rubus_hispidus,0.25
1134,June,2011,RUBUS,Rubus_sp.,0.0075
1134,June,2011,RUMOBT,RUMEX_OBTUSIFOLIUS,0.0025
1134,June,2011,SMXROT,Smilax_rotundifolia,0.0025
1134,June,2011,SLMDUL,Solanum_dulcamara,0.125
1134,June,2011,SOLIDA,Solidago_sp.,0.0025
1134,June,2011,TAROFF,TARAXACUM_OFFICINALE,0.0075
1134,June,2011,TAXCAN,Taxus_canadensis,0.0025
1134,June,2011,TOXRAD,Toxicodendron_radicans,0.625
1134,June,2011,ULMUS,Ulmus_sp.,0.0025
1134,June,2011,VIBDEN,Viburnum_dentatum,0.0075
1134,June,2011,VIBOPUO,VIBURNUM_OPULUS_var._OPULUS,0.005
1134,June,2011,VINMIN,Vinca_minor,0.875
1134,June,2011,VITAES,Vitis_aestivalis,1.75
1134,June,2011,VITIS,Vitis_sp.,0.005
1135,July,2011,ACERUB,Acer_rubrum,33.75
1135,July,2011,ACESAR,Acer_saccharum,2
1135,July,2011,ALLCAN,Allium_canadense,0.0025
1135,July,2011,AMPBRA,Amphicarpaea_bracteata,1.875
1135,July,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.5
1135,July,2011,ASTLAT,Aster_lateriflorus,0.3775
1135,July,2011,CXCOMP,Carex_complanata,0.5
1135,July,2011,CXGRCLI,Carex_gracillima,0.005
1135,July,2011,CXPENS,Carex_pensylvanica,0.0025
1135,July,2011,CXSWAN,Carex_swanii,0.5
1135,July,2011,CRPCAR,Carpinus_caroliniana,0.005
1135,July,2011,CARCOR,Carya_cordiformis,0.005
1135,July,2011,CAROVT,Carya_ovata,0.5
1135,July,2011,CIRLUT,Circaea_lutetiana,0.63
1135,July,2011,CORALT,Cornus_alternifolia,0.1275
1135,July,2011,CORFLO,Cornus_florida,0.75
1135,July,2011,CORRAC,Cornus_racemosa,0.25
1135,July,2011,CRATAE,Crataegus_sp.,0.5025
1135,July,2011,DANSPI,Danthonia_spicata,0.25
1135,July,2011,ELYHYS,Elymus_hystrix,0.25
1135,July,2011,EREHIE,Erechtites_hieracifolia,0.0025
1135,July,2011,EUOOBO,Euonymus_obovatus,0.2525
1135,July,2011,FAGGRA,Fagus_grandifolia,0.375
1135,July,2011,FRAAME,Fraxinus_americana,0.875
1135,July,2011,FRAXIN,Fraxinus_sp.,7
1135,July,2011,GALTFL,Galium_triflorum,0.2525
1135,July,2011,GEUCAN,Geum_canadense,0.1275
1135,July,2011,GLYSTR,Glyceria_striata,0.0025
1135,July,2011,HACVIR,Hackelia_virginiana,0.0025
1135,July,2011,HIERAC,Hieracium_sp.,0.125
1135,July,2011,JUGNIG,Juglans_nigra,0.0025
1135,July,2011,JUNTEN,Juncus_tenuis,0.0025
1135,July,2011,LAPCOM,Lapsana_communis,0.125
1135,July,2011,LEEVIR,Leersia_virginica,0.13
1135,July,2011,LIGVUL,LIGUSTRUM_VULGARE,0.0025
1135,July,2011,LINBEN,Lindera_benzoin,10
1135,July,2011,LIRTUL,Liriodendron_tulipifera,35.25
1135,July,2011,LONMOR,Lonicera_morrowii,0.0025
1135,July,2011,MITREP,Mitchella_repens,0.125
1135,July,2011,MOSS,Moss_sp.,1.1275
1135,July,2011,OSTVIR,Ostrya_virginiana,0.125
1135,July,2011,OXALIS,Oxalis_sp.,0.0025
1135,July,2011,PANLIN,Panicum_linearifolium,0.005
1135,July,2011,PARQUI,Parthenocissus_quinquefolia,2.5
1135,July,2011,PICABI,Picea_abies,0.0025
1135,July,2011,PINNIG,Pinus_nigra,1.875
1135,July,2011,PINSTRN,Pinus_strobus,22.75
1135,July,2011,PLGVIR,Polygonum_virginianum,0.0025
1135,July,2011,POTSIM,Potentilla_simplex,0.125
1135,July,2011,PRUSER,Prunus_serotina,0.3775
1135,July,2011,PYRUS,Pyrus_sp.,0.0025
1135,July,2011,QUERCU,Quercus_sp.,0.01
1135,July,2011,RANHIS,Ranunculus_hispidus,0.0075
1135,July,2011,RANREC,Ranunculus_recurvatus,0.1275
1135,July,2011,RHAFRA,RHAMNUS_FRANGULA,0.3775
1135,July,2011,RUBALL,Rubus_allegheniensis,0.1275
1135,July,2011,RUBOCC,Rubus_occidentalis,0.25
1135,July,2011,RUBUS,Rubus_sp.,0.2525
1135,July,2011,SCULAT,Scutellaria_lateriflora,0.0025
1135,July,2011,SOLCAE,Solidago_caesia,0.1275
1135,July,2011,TAROFF,TARAXACUM_OFFICINALE,0.1325
1135,July,2011,TOXRAD,Toxicodendron_radicans,0.375
1135,July,2011,ULMUS,Ulmus_sp.,0.0075
1135,July,2011,VEROFF,VERONICA_OFFICINALIS,0.5
1135,July,2011,VIBACE,Viburnum_acerifolium,0.0025
1135,July,2011,VIBDEN,Viburnum_dentatum,0.1325
1135,July,2011,VIBOPUO,VIBURNUM_OPULUS_var._OPULUS,0.13
1135,July,2011,VITACEA,Vitaceae_sp,0.0025
1135,July,2011,VITAES,Vitis_aestivalis,0.5
1140,July,2011,ACERUB,Acer_rubrum,8.25
1140,July,2011,ACESAR,Acer_saccharum,70.5
1140,July,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.01
1140,July,2011,ATHFEL,Athyrium_filix-femina,0.125
1140,July,2011,CXDIGI,Carex_digitalis,0.1275
1140,July,2011,CXLAXF,Carex_laxiflora,0.1275
1140,July,2011,CXSWAN,Carex_swanii,0.005
1140,July,2011,CARCOR,Carya_cordiformis,0.005
1140,July,2011,DRYINT,Dryopteris_intermedia,0.3775
1140,July,2011,EREHIE,Erechtites_hieracifolia,0.005
1140,July,2011,FAGGRA,Fagus_grandifolia,8
1140,July,2011,FRAXIN,Fraxinus_sp.,0.5
1140,July,2011,LIGVUL,LIGUSTRUM_VULGARE,0.0025
1140,July,2011,LINBEN,Lindera_benzoin,0.005
1140,July,2011,LIRTUL,Liriodendron_tulipifera,36.25
1140,July,2011,MAGACU,Magnolia_acuminata,0.0025
1140,July,2011,MAICAN,Maianthemum_canadense,0.5
1140,July,2011,MAIRAC,Maianthemum_racemosum,0.0025
1140,July,2011,MOSS,Moss_sp.,0.3775
1140,July,2011,NYSSYL,Nyssa_sylvatica,0.0025
1140,July,2011,PHYAME,Phytolacca_americana,0.0025
1140,July,2011,POLBIF,Polygonatum_biflorum,0.5
1140,July,2011,PRUSER,Prunus_serotina,2.5
1140,July,2011,PYRUS,Pyrus_sp.,0.005
1140,July,2011,QUERUB,Quercus_rubra,0.875
1140,July,2011,QUERCU,Quercus_sp.,0.1325
1140,July,2011,RHAFRA,RHAMNUS_FRANGULA,0.005
1140,July,2011,RUBUS,Rubus_sp.,0.1325
1140,July,2011,SASALB,Sassafras_albidum,0.255
1140,July,2011,THENOV,Thelypteris_noveboracensis,0.375
1140,July,2011,VIBACE,Viburnum_acerifolium,0.1275
1140,July,2011,VIBDEN,Viburnum_dentatum,0.0025
1140,July,2011,VIOHAS,Viola_hastata,0.3775
1140,July,2011,VITAES,Vitis_aestivalis,0.01
1141,July,2011,ACER,Acer_sp.,0.0025
1141,July,2011,ANTODO,ANTHOXANTHUM_ODORATUM,0.625
1141,July,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.0025
1141,July,2011,ASTLAT,Aster_lateriflorus,0.255
1141,July,2011,ASTUMB,Aster_umbellatus,0.0025
1141,July,2011,CXCRIS,Carex_cristatella,2
1141,July,2011,CXFEST,Carex_festucacea,0.2525
1141,July,2011,CXGRAN,Carex_granularis,0.2525
1141,July,2011,CXGRAN,Carex_granularis,0.125
1141,July,2011,CXRADI,Carex_radiata,1.3775
1141,July,2011,CXSTIP,Carex_stipata,0.125
1141,July,2011,CXSWAN,Carex_swanii,0.0025
1141,July,2011,CXVULP,Carex_vulpinoidea,2
1141,July,2011,CARYA,Carya_sp.,0.005
1141,July,2011,CORRAC,Cornus_racemosa,1
1141,July,2011,CRACRU,Crataegus_crus-galli,50.625
1141,July,2011,CRATAE,Crataegus_sp.,25.25
1141,July,2011,CRATAE,Crataegus_sp.,0.0025
1141,July,2011,DRYCAR,Dryopteris_carthusiana,0.25
1141,July,2011,ELYRIP,Elymus_riparius,0.125
1141,July,2011,EPICOL,Epilobium_coloratum,0.1325
1141,July,2011,FRAVESV,FRAGARIA_VESCA_var._VESCA,0.005
1141,July,2011,FRAVIR,Fragaria_virginiana,0.0025
1141,July,2011,FRAAME,Fraxinus_americana,4.5
1141,July,2011,FRAXIN,Fraxinus_sp.,1.25
1141,July,2011,GEUCAN,Geum_canadense,0.5
1141,July,2011,GLYSTR,Glyceria_striata,17.5
1141,July,2011,HOLLAN,Holcus_lanatus,0.2525
1141,July,2011,JUNTEN,Juncus_tenuis,0.3775
1141,July,2011,LEEVIR,Leersia_virginica,7.25
1141,July,2011,LONMAA,LONICERA_MAACKII,0.0025
1141,July,2011,LONMOR,LONICERA_MORROWII,0.01
1141,July,2011,MOSS,Moss_sp.,0.1325
1141,July,2011,OXASTR,Oxalis_stricta,0.1275
1141,July,2011,PANLAN,Panicum_lanuginosum,0.0075
1141,July,2011,PARQUI,Parthenocissus_quinquefolia,0.1275
1141,July,2011,POACOM,Poa_compressa,94
1141,July,2011,PLGSAG,Polygonum_sagittatum,0.255
1141,July,2011,PLGVIR,Polygonum_virginianum,0.1325
1141,July,2011,POTSIM,Potentilla_simplex,0.0025
1141,July,2011,PRUVUL,Prunella_vulgaris,0.125
1141,July,2011,PYRMAL,PYRUS_MALUS,8.125
1141,July,2011,QUERCU,Quercus_sp.,0.255
1141,July,2011,RHAFRA,RHAMNUS_FRANGULA,0.5
1141,July,2011,ROSMUL,Rosa_multiflora,0.505
1141,July,2011,RUBOCC,Rubus_occidentalis,0.0025
1141,July,2011,RUBPEN,Rubus_pensylvanicus,1.375
1141,July,2011,SCIATR,Scirpus_atrovirens,0.0025
1141,July,2011,SCICYP,Scirpus_cyperinus,0.0025
1141,July,2011,SLMDUL,Solanum_dulcamara,0.0025
1141,July,2011,TAROFF,TARAXACUM_OFFICINALE,0.005
1141,July,2011,TOXRAD,Toxicodendron_radicans,1
1141,July,2011,ULMUS,Ulmus_sp.,0.0075
1141,July,2011,VEROFF,VERONICA_OFFICINALIS,0.0025
1141,July,2011,VERSER,VERONICA_SERPYLLIFOLIA,0.1325
1141,July,2011,VIBDEN,Viburnum_dentatum,0.3775
1141,July,2011,VIBOPUO,VIBURNUM_OPULUS_var._OPULUS,0.0025
1141,July,2011,VITRIP,Vitis_riparia,1.25
1143,July,2011,ACERUB,Acer_rubrum,55.625
1143,July,2011,ACESAR,Acer_saccharum,19
1143,July,2011,ACTALB,Actaea_alba,0.255
1143,July,2011,AGRIMO,Agrimonia_sp.,0.0025
1143,July,2011,ALLPET,ALLIARIA_PETIOLATA,0.5
1143,July,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.5
1143,July,2011,ASTER,Aster_sp.,0.0025
1143,July,2011,BERTHU,BERBERIS_THUNBERGII,0.75
1143,July,2011,BRAERE,Brachyelytrum_erectum,0.13
1143,July,2011,CXCOMP,Carex_complanata,0.0025
1143,July,2011,CXDIGI,Carex_digitalis,0.1275
1143,July,2011,CXLAXC,Carex_laxiculmis,0.125
1143,July,2011,CXROSE,Carex_rosea,0.25
1143,July,2011,CAREX,Carex_sp.,0.0025
1143,July,2011,CARCOR,Carya_cordiformis,0.01
1143,July,2011,CAUTHA,Caulophyllum_thalictroides,0.0025
1143,July,2011,CIRLUT,Circaea_lutetiana,0.2525
1143,July,2011,COLCAN,Collinsonia_canadensis,0.0025
1143,July,2011,CRATAE,Crataegus_sp.,0.3775
1143,July,2011,DAUCAR,Daucus_carota,0.0025
1143,July,2011,DRYMAR,Dryopteris_marginalis,0.125
1143,July,2011,EUOALA,Euonymus_alatus,0.25
1143,July,2011,EUPRUG,Eupatorium_rugosum,0.125
1143,July,2011,FAGGRA,Fagus_grandifolia,2.7525
1143,July,2011,FRAXIN,Fraxinus_sp.,0.5
1143,July,2011,GALTFL,Galium_triflorum,0.25
1143,July,2011,HACVIR,Hackelia_virginiana,0.005
1143,July,2011,LINBEN,Lindera_benzoin,0.255
1143,July,2011,LIRTUL,Liriodendron_tulipifera,43.75
1143,July,2011,MAICAN,Maianthemum_canadense,0.0025
1143,July,2011,MAIRAC,Maianthemum_racemosum,0.13
1143,July,2011,MOSS,Moss_sp.,0.0025
1143,July,2011,OSTVIR,Ostrya_virginiana,0.875
1143,July,2011,PARQUI,Parthenocissus_quinquefolia,0.3775
1143,July,2011,PODPEL,Podophyllum_peltatum,0.5025
1143,July,2011,POLPUB,Polygonatum_pubescens,0.0025
1143,July,2011,PLGVIR,Polygonum_virginianum,0.0025
1143,July,2011,POLACR,Polystichum_acrostichoides,1.255
1143,July,2011,PRENAN,Prenanthes_sp.,0.2525
1143,July,2011,PROLAN,Prosartes_lanuginosa,0.0075
1143,July,2011,PRUSER,Prunus_serotina,0.5
1143,July,2011,QUERCU,Quercus_sp.,0.5
1143,July,2011,RHAFRA,RHAMNUS_FRANGULA,0.005
1143,July,2011,ROSMUL,Rosa_multiflora,0.2525
1143,July,2011,RUBALL,Rubus_allegheniensis,0.125
1143,July,2011,SANCAN,Sanguinaria_canadensis,0.125
1143,July,2011,SASALB,Sassafras_albidum,0.005
1143,July,2011,SMXROT,Smilax_rotundifolia,0.0025
1143,July,2011,SOLCAE,Solidago_caesia,0.005
1143,July,2011,TOXRAD,Toxicodendron_radicans,0.1325
1143,July,2011,ULMRUB,Ulmus_rubra,0.375
1143,July,2011,ULMUS,Ulmus_sp.,0.3775
1143,July,2011,NA,Unknown_dicot,0.0025
1143,July,2011,NA,Unknown_dicot,0.005
1143,July,2011,VIBACE,Viburnum_acerifolium,0.255
1143,July,2011,VIOCAN,Viola_canadensis,0.2525
1143,July,2011,VITAES,Vitis_aestivalis,2.5
1143,July,2011,VITIS,Vitis_sp.,0.005
1144,July,2011,ACEPLA,ACER_PLATANOIDES,0.125
1144,July,2011,ACERUB,Acer_rubrum,12.125
1144,July,2011,ACESAR,Acer_saccharum,21.5
1144,July,2011,ACER,Acer_sp.,0.2525
1144,July,2011,ACTALB,Actaea_alba,0.0025
1144,July,2011,ALLPET,ALLIARIA_PETIOLATA,0.1275
1144,July,2011,AMELAN,Amelanchier_sp.,0.25
1144,July,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.1275
1144,July,2011,ASTLAT,Aster_lateriflorus,0.0025
1144,July,2011,ASTER,Aster_sp.,0.005
1144,July,2011,BETLEN,Betula_lenta,26
1144,July,2011,BRAERE,Brachyelytrum_erectum,0.0025
1144,July,2011,CARDIP,Cardamine_diphylla,0.0025
1144,July,2011,CXGRCLI,Carex_gracillima,0.005
1144,July,2011,CXHIRT,Carex_hirtifolia,0.1275
1144,July,2011,CXROSE,Carex_rosea,0.0025
1144,July,2011,CAREX,Carex_sp.,0.005
1144,July,2011,CRPCAR,Carpinus_caroliniana,6
1144,July,2011,CAROVT,Carya_ovata,19.625
1144,July,2011,CARYA,Carya_sp.,0.0025
1144,July,2011,CIRLUT,Circaea_lutetiana,0.13
1144,July,2011,CORFLO,Cornus_florida,0.38
1144,July,2011,CRATAE,Crataegus_sp.,2.2525
1144,July,2011,DRYCAR,Dryopteris_carthusiana,0.1275
1144,July,2011,EREHIE,Erechtites_hieracifolia,0.0025
1144,July,2011,EUOOBO,Euonymus_obovatus,0.375
1144,July,2011,FAGGRA,Fagus_grandifolia,33.75
1144,July,2011,FRAAME,Fraxinus_americana,0.375
1144,July,2011,FRAXIN,Fraxinus_sp.,0.3775
1144,July,2011,GERMAC,Geranium_maculatum,0.13
1144,July,2011,GEUCAN,Geum_canadense,0.0025
1144,July,2011,GLYSTR,Glyceria_striata,0.005
1144,July,2011,HACVIR,Hackelia_virginiana,0.0025
1144,July,2011,HAMVIR,Hamamelis_virginiana,0.375
1144,July,2011,IMPCAP,Impatiens_capensis,0.1325
1144,July,2011,LEEVIR,Leersia_virginica,0.1275
1144,July,2011,LIGVUL,LIGUSTRUM_VULGARE,0.125
1144,July,2011,LINBEN,Lindera_benzoin,18.5
1144,July,2011,LIRTUL,Liriodendron_tulipifera,0.01
1144,July,2011,MITREP,Mitchella_repens,0.0025
1144,July,2011,MOSS,Moss_sp.,0.5
1144,July,2011,ONOSEN,Onoclea_sensibilis,0.125
1144,July,2011,OSTVIR,Ostrya_virginiana,2.25
1144,July,2011,PINSTRN,Pinus_strobus,0.125
1144,July,2011,POAALS,Poa_alsodes,0.25
1144,July,2011,POATRI,Poa_trivialis,0.25
1144,July,2011,PODPEL,Podophyllum_peltatum,0.25
1144,July,2011,PLGVIR,Polygonum_virginianum,0.005
1144,July,2011,POLACR,Polystichum_acrostichoides,0.5025
1144,July,2011,PRENAN,Prenanthes_sp.,0.1275
1144,July,2011,PRUSER,Prunus_serotina,0.38
1144,July,2011,RANHIS,Ranunculus_hispidus,0.125
1144,July,2011,RHAFRA,RHAMNUS_FRANGULA,0.005
1144,July,2011,ROSMUL,Rosa_multiflora,0.005
1144,July,2011,SEDTER,Sedum_ternatum,0.25
1144,July,2011,SMXROT,Smilax_rotundifolia,0.0025
1144,July,2011,SOLCAE,Solidago_caesia,0.005
1144,July,2011,SOLFLE,Solidago_flexicaulis,0.0025
1144,July,2011,TIACOR,Tiarella_cordifolia,0.0025
1144,July,2011,TILAME,Tilia_americana,19.625
1144,July,2011,TOXRAD,Toxicodendron_radicans,0.0025
1144,July,2011,ULMUS,Ulmus_sp.,0.005
1144,July,2011,NA,Unknown_dicot,0.0025
1144,July,2011,VIBACE,Viburnum_acerifolium,0.125
1144,July,2011,VIBDEN,Viburnum_dentatum,0.0025
1144,July,2011,VIBOPUO,VIBURNUM_OPULUS_var._OPULUS,0.2525
1144,July,2011,VITACEA,Vitaceae_sp,0.005
1145,July,2011,ACERUB,Acer_rubrum,0.01
1145,July,2011,ACESAR,Acer_saccharum,56.25
1145,July,2011,ACTALB,Actaea_alba,0.375
1145,July,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.75
1145,July,2011,ASTER,Aster_sp.,0.2525
1145,July,2011,ASTER,Aster_sp.,0.3775
1145,July,2011,BERTHU,BERBERIS_THUNBERGII,0.0025
1145,July,2011,BOECYL,Boehmeria_cylindrica,0.125
1145,July,2011,CARDIP,Cardamine_diphylla,0.0025
1145,July,2011,CXLAXF,Carex_laxiflora,0.0025
1145,July,2011,CAREX,Carex_sp.,0.0025
1145,July,2011,CARCOR,Carya_cordiformis,0.255
1145,July,2011,CAUTHA,Caulophyllum_thalictroides,0.375
1145,July,2011,CIRLUT,Circaea_lutetiana,0.1275
1145,July,2011,DRYCAR,Dryopteris_carthusiana,0.5
1145,July,2011,DRYINT,Dryopteris_intermedia,1.5
1145,July,2011,EUOOBO,Euonymus_obovatus,0.5
1145,July,2011,EUPRUG,Eupatorium_rugosum,0.0025
1145,July,2011,FAGGRA,Fagus_grandifolia,67.5
1145,July,2011,FRAAME,Fraxinus_americana,3.1275
1145,July,2011,GALTFL,Galium_triflorum,0.125
1145,July,2011,GEUCAN,Geum_canadense,0.0025
1145,July,2011,HAMVIR,Hamamelis_virginiana,0.0025
1145,July,2011,HEPACU,Hepatica_acutiloba,0.25
1145,July,2011,IMPATI,impatiens_sp.,0.3775
1145,July,2011,LEEVIR,Leersia_virginica,0.1275
1145,July,2011,LIGVUL,LIGUSTRUM_VULGARE,0.0025
1145,July,2011,LINBEN,Lindera_benzoin,4.875
1145,July,2011,LIRTUL,Liriodendron_tulipifera,0.3775
1145,July,2011,MAIRAC,Maianthemum_racemosum,0.005
1145,July,2011,MITREP,Mitchella_repens,0.0025
1145,July,2011,MOSS,Moss_sp.,0.255
1145,July,2011,PARQUI,Parthenocissus_quinquefolia,0.255
1145,July,2011,POATRI,Poa_trivialis,0.1275
1145,July,2011,POLBIF,Polygonatum_biflorum,0.0025
1145,July,2011,POLPUB,Polygonatum_pubescens,0.2525
1145,July,2011,PLGVIR,Polygonum_virginianum,0.2525
1145,July,2011,POLACR,Polystichum_acrostichoides,2.5
1145,July,2011,PROLAN,Prosartes_lanuginosa,0.3775
1145,July,2011,PRUSER,Prunus_serotina,0.255
1145,July,2011,QUERCU,Quercus_sp.,0.005
1145,July,2011,RANUNC,Ranunculus_sp.,0.1275
1145,July,2011,RIBCYN,Ribes_cynosbati,0.125
1145,July,2011,SCULAT,Scutellaria_lateriflora,0.0025
1145,July,2011,SLMDUL,Solanum_dulcamara,0.005
1145,July,2011,SOLCAE,Solidago_caesia,0.1325
1145,July,2011,SOLRUG,Solidago_rugosa,0.0025
1145,July,2011,TAROFF,TARAXACUM_OFFICINALE,0.125
1145,July,2011,TIACOR,Tiarella_cordifolia,0.375
1145,July,2011,TILAME,Tilia_americana,0.125
1145,July,2011,TOXRAD,Toxicodendron_radicans,0.0025
1145,July,2011,ULMUS,Ulmus_sp.,0.0025
1145,July,2011,VIBACE,Viburnum_acerifolium,0.3775
1145,July,2011,VIOPUB,Viola_pubescens,0.125
1145,July,2011,VITIS,Vitis_sp.,0.0075
1145,July,2011,VITIS,Vitis_sp.,0.005
1146,July,2011,ACESAR,Acer_saccharum,50.625
1146,July,2011,ACER,Acer_sp.,0.005
1146,July,2011,AGRSTR,Agrimonia_striata,0.0025
1146,July,2011,ALLTRI,Allium_tricoccum,0.0025
1146,July,2011,AMELAN,Amelanchier_sp.,0.0075
1146,July,2011,ARITRIT,Arisaema_triphyllum_subsp._triphyllum,0.125
1146,July,2011,ASTCOR,Aster_cordifolius,0.1275
1146,July,2011,ASTLAT,Aster_lateriflorus,0.13
1146,July,2011,ASTER,Aster_sp.,0.0025
1146,July,2011,CXGRCLI,Carex_gracillima,0.1275
1146,July,2011,CXLAXC,Carex_laxiculmis,0.005
1146,July,2011,CXPENS,Carex_pensylvanica,0.125
1146,July,2011,CXROSE,Carex_rosea,0.0025
1146,July,2011,CAREX,Carex_sp.,0.0025
1146,July,2011,CXSWAN,Carex_swanii,0.0025
1146,July,2011,CRPCAR,Carpinus_caroliniana,0.2525
1146,July,2011,CARCOR,Carya_cordiformis,2.7525
